propensity_score,weight_ate,weight_att,treatment_high
0.3468853458617642,0.8842361676085766,0.7259978355627459,0
0.4199521671856612,0.9956206473217575,0.9896344817903467,0
0.42697829610943017,1.0078284903750896,1.0185293045568666,0
0.9433609804868743,0.44785867759524517,1.0,1
0.4103675311037953,1.029546368055477,1.0,1
0.6294659916596781,0.6711917828981406,1.0,1
0.2053224344871885,2.0577020834134307,1.0,1
0.3366702901218646,0.8706192262823449,0.6937678089704422,0
0.964069425749384,0.4382385644969463,1.0,1
0.4096601492110712,0.9782629412742757,0.9485504149585375,0
0.3114998898873649,1.3563163742002422,1.0,1
0.30312313270584,0.8287082351098071,0.5945684125980325,0
0.4036121796372861,0.9683423756591193,0.9250693639701459,0
0.4206700826820406,1.0043319423196115,1.0,1
0.289767484125925,0.8131246963164769,0.5576836337274884,0
0.5319812150234231,1.2339410667311084,1.553716625572192,0
0.33673974837514264,0.8707103996800869,0.6939836078758891,0
0.5911337713675018,0.7147153853829581,1.0,1
0.5304322481298531,0.7965058736632028,1.0,1
0.6243352919541798,0.6767075426625287,1.0,1
0.416446042610923,0.9896387325827848,0.9754758490628502,0
0.3290105428917838,0.860680585464184,0.6702439756670255,0
0.38453390953350286,1.098712989261082,1.0,1
0.4031113443803959,1.0480786688481796,1.0,1
0.48921578676364463,1.1306293025876355,1.3091873420959141,0
0.44465188454973864,1.039901969084683,1.094444228984609,0
0.4042210543934703,0.9693320031580941,0.927411719705129,0
0.346570164625063,0.8838096571651363,0.7249883252325888,0
0.5285359711473133,1.2249239887708214,1.5323740453640304,0
0.4915474578676689,0.8595149755195072,1.0,1
0.49232476830909716,0.8581579242232056,1.0,1
0.3468853458617642,0.8842361676085766,0.7259978355627459,0
0.3376763258289684,0.8719416522548534,0.6968978675672433,0
0.3363137277851011,0.8701514901866164,0.6926607213769552,0
0.4836374814418086,1.1184150243839057,1.2802772879302518,0
0.36244358507700286,0.9058141134913448,0.7770708153859884,0
0.4130441932427626,1.0228745691807601,1.0,1
0.3370272095381348,0.8710879346675289,0.6948771978821368,0
0.6191060630036033,1.5161900536885096,2.221773580313091,0
0.4476256018929024,0.9438521823353834,1.0,1
0.2604034882905429,0.7808414312952606,0.48127216472043716,0
0.31395873884333375,0.8417971796776716,0.6255487202442729,0
0.372627305244659,0.9205175864553803,0.8118725607469073,0
0.40808923227310395,1.03529416559823,1.0,1
0.3271301665865306,1.2915115888710011,1.0,1
0.7867035028897761,0.5370414643685656,1.0,1
0.7026415886352012,0.6012914806771505,1.0,1
0.41661025346613445,1.0141190662033217,1.0,1
0.4468096681155283,1.0439582282952864,1.1040450151737353,0
0.30282176529837584,0.8283500115739473,0.5937205309915732,0
0.309068197051287,0.8358387851297998,0.6114457576093825,0
0.5586192073378812,0.7563155646387587,1.0,1
0.381481303595011,1.1075048691359533,1.0,1
0.23244584277010236,0.7523998057263074,0.41395349700687134,0
0.3404641841799052,0.8756273502237284,0.7056215699540046,0
0.4096601492110712,0.9782629412742757,0.9485504149585375,0
0.3157486884306524,0.8439992573191659,0.6307608320719825,0
0.309068197051287,0.8358387851297998,0.6114457576093825,0
0.5509375617921597,0.7668607670195303,1.0,1
0.38405080470734926,0.9375896635595217,0.8522805705833284,0
0.27526160314420295,0.7968497340414857,0.5191623201413581,0
0.3334134919093095,0.8663655681216149,0.683699797928139,0
0.5358508719970002,1.2442285548804524,1.5780661478825095,0
0.3390960960900736,0.873814779073997,0.7013313835636333,0
0.309068197051287,0.8358387851297998,0.6114457576093825,0
0.24016551010296747,0.7600439391247618,0.4320464458420618,0
0.37919379125048525,0.9302542253040023,0.834918274280696,0
0.3390960960900736,0.873814779073997,0.7013313835636333,0
0.4096601492110712,1.0313241403379039,1.0,1
0.3844390126542079,0.9381809611982102,0.853680116792886,0
0.6294659916596781,0.6711917828981406,1.0,1
0.48285544404470004,0.8749873412977269,1.0,1
0.4888680833896397,1.1298601789808265,1.3073668984510212,0
0.5127239128944873,0.8240154020332373,1.0,1
0.4103675311037953,1.029546368055477,1.0,1
0.381481303595011,0.9336946516586112,0.843061441695562,0
0.3465331295508945,0.8837595674701814,0.7248697676092781,0
0.9954339168548094,0.42443038564601043,1.0,1
0.3170940882307177,0.845662028738307,0.6346964565100935,0
0.3118334903972848,0.8391974772465969,0.6193954677275565,0
0.519056132799416,0.8139628346883888,1.0,1
0.39243979971413007,1.0765788829868097,1.0,1
0.4103675311037953,0.9794365630259338,0.9513282678815268,0
0.3116419366802493,1.3556981634640874,1.0,1
0.9066228748397159,0.466006774085089,1.0,1
0.26484050460530134,0.7855541585219372,0.49242674930731917,0
0.4103675311037953,0.9794365630259338,0.9513282678815268,0
0.32078647314150427,1.3170517979710354,1.0,1
0.47998669885913176,1.1105631288991806,1.261692585667845,0
0.9198562852849406,0.459302619305288,1.0,1
0.3655332564169239,1.1558247951423453,1.0,1
0.48921578676364463,1.1306293025876355,1.3091873420959141,0
0.29372516128469284,0.8176811166523553,0.5684682545224814,0
0.3021544950759657,0.8275579547468184,0.591845806559016,0
0.3532536273355058,0.8929429266142666,0.7466059198280123,0
0.3468853458617642,1.2179597848568993,1.0,1
0.32157408617280975,0.8512463734268533,0.6479140781110412,0
0.6338811836334607,1.577377542393297,2.366598643506437,0
0.49586395340212774,0.8520328979694545,1.0,1
0.3439645815736511,1.2283020515742828,1.0,1
0.34962814367451167,0.8879652358375917,0.734824191299048,0
0.3222022193716902,0.8520352460417508,0.6497812658110503,0
0.3021730746706474,0.8275799884213826,0.5918979582060061,0
0.4793763046572475,0.8813376821323827,1.0,1
0.3439645815736511,1.2283020515742828,1.0,1
0.3468853458617642,1.2179597848568993,1.0,1
0.314258525809401,0.8421651898273237,0.626419765850284,0
0.33732863057949103,0.8714841555463786,0.695815015645745,0
0.3118334903972848,0.8391974772465969,0.6193954677275565,0
0.26414607105116983,0.7848128223072289,0.49067207582070743,0
0.489847731119659,1.132029854638659,1.3125023178138047,0
0.49080196527652137,0.8608205164332832,1.0,1
0.4096601492110712,0.9782629412742757,0.9485504149585375,0
0.5288826947139733,1.2258254840237204,1.5345078003151371,0
0.41958863463560486,1.0069205081846948,1.0,1
0.4337880953630404,1.0199495878746623,1.0472188087105319,0
0.37226384932084916,0.9199846116228709,0.8106110591649248,0
0.4096601492110712,0.9782629412742757,0.9485504149585375,0
0.3114998898873649,0.838790859001776,0.61843304037111,0
0.3465331295508945,0.8837595674701814,0.7248697676092781,0
0.3366702901218646,0.8706192262823449,0.6937678089704422,0
0.5558469482948077,0.7600876509476233,1.0,1
0.372627305244659,1.1338202951563254,1.0,1
0.27321827081148004,0.7946094069109363,0.5138596753503456,0
0.489847731119659,0.862497413737331,1.0,1
0.33736518980172214,0.8715322375101137,0.6959288211570315,0
0.44933424994342974,0.9402630697949163,1.0,1
0.48921578676364463,0.8636115445308078,1.0,1
0.30312313270584,0.8287082351098071,0.5945684125980325,0
0.4520906178319022,0.9345303453585448,1.0,1
0.3832820027288413,0.936420862273419,0.8495141272514738,0
0.36128393703601946,1.1694192791463176,1.0,1
0.272909598207358,0.7942720703785238,0.5130612313275853,0
0.3418804257269629,1.2357899704770519,1.0,1
0.3176779142760085,0.8463856159242135,0.6364091197055125,0
0.49232476830909716,0.8581579242232056,1.0,1
0.4240231289222017,0.9963899900689684,1.0,1
0.5319812150234231,1.2339410667311084,1.553716625572192,0
0.3934324863130406,1.073862520035122,1.0,1
0.30312313270584,0.8287082351098071,0.5945684125980325,0
0.3825293088234777,0.9352793695905105,0.8468123208293377,0
0.2696754638003255,1.5666697862013486,1.0,1
0.4403323697593111,0.9594852212358198,1.0,1
0.6359704510186944,0.664327093403568,1.0,1
0.3532536273355058,0.8929429266142666,0.7466059198280123,0
0.3120998783479209,1.35370895833808,1.0,1
0.33732863057949103,1.2524652902720206,1.0,1
0.3722355353827724,1.135013616530065,1.0,1
0.33725911262363967,0.871392741544007,0.6955986472516422,0
0.416446042610923,1.0145189484019936,1.0,1
0.33624409102393665,0.8700601998030888,0.6924446455770953,0
0.5288826947139733,0.7988395261151339,1.0,1
0.3404641841799052,1.2409305320425585,1.0,1
0.32032159931276305,0.849677727290237,0.6442012394135825,0
0.32976421337903045,1.2811954241080532,1.0,1
0.41958863463560486,0.9949970542386303,0.98815849528424,0
0.30312313270584,1.3937979508340759,1.0,1
0.20028028714789992,0.7221375058076112,0.3423254633863602,0
0.42750628093113735,0.9882717987103924,1.0,1
0.29657559758245194,0.8209945472454478,0.5763108348471391,0
0.48215653923030766,1.1152165519785089,1.2727068028843846,0
0.48882721778985283,0.864298029733351,1.0,1
0.30546212357639213,0.8314990706597044,0.6011740593312428,0
0.47335153090326,1.0965713045263068,1.2285752459651433,0
0.3404641841799052,0.8756273502237284,0.7056215699540046,0
0.4126720184729867,0.9832795592042346,0.9604242804186561,0
0.44733540766915414,0.9444644755871362,1.0,1
0.3425897341019242,0.8784584432907695,0.7123225024652027,0
0.503986773373957,1.1642987883861255,1.3888798660362254,0
0.372627305244659,0.9205175864553803,0.8118725607469073,0
0.48596246135643056,1.1234735897072976,1.2922504389474883,0
0.41233480071485035,1.0246343517048409,1.0,1
0.3040053832803754,0.8297587149540245,0.597054800142979,0
0.416446042610923,0.9896387325827848,0.9754758490628502,0
0.44136509425870374,1.033783590765519,1.0799625997255813,0
0.40808923227310395,0.9756666549621767,0.9424052480759434,0
0.30575741332624756,0.8318527412026719,0.6020111644293458,0
0.4237048006361678,0.9971385752095752,1.0,1
0.3225061774020171,0.8524175121916661,0.6506860540363895,0
0.4339575489128888,1.020254925536175,1.0479415143985724,0
0.3200187276670542,0.8492992708502477,0.6433054684153343,0
0.3404641841799052,0.8756273502237284,0.7056215699540046,0
0.705192974555875,0.5991160100281597,1.0,1
0.6633154909594512,0.6369403503673527,1.0,1
0.3821657342703612,1.1055214095068904,1.0,1
0.493221422418851,1.139565925498735,1.3303394927272216,0
0.451629645103899,1.0531342433593336,1.125763784641876,0
0.4211741229863644,0.9977224960358674,0.9946093611208662,0
0.5382419196726,1.250671343693054,1.5933156264389556,0
0.3468853458617642,0.8842361676085766,0.7259978355627459,0
0.2604034882905429,1.6224529248410577,1.0,1
0.2871110531055135,0.810094757816003,0.5505120526724102,0
0.4734335585297603,0.8924006201162593,1.0,1
0.3376763258289684,0.8719416522548534,0.6968978675672433,0
0.420208205137912,1.005435867386606,1.0,1
0.309068197051287,1.3669876268301289,1.0,1
0.30282927731461645,0.8283589370473462,0.593741656752352,0
0.3894776733000269,0.9459237992257687,0.872006690253798,0
0.33669743201916874,1.2548132567632777,1.0,1
0.31392351444513056,0.8417539602995299,0.6254464240183117,0
0.5358508719970002,1.2442285548804524,1.5780661478825095,0
0.34119211905663077,0.8765948548721698,0.7079115629708194,0
0.4337468969098109,1.0198753801658422,1.0470431660040442,0
0.40808923227310395,1.03529416559823,1.0,1
0.9862318057003202,0.4283905657613576,1.0,1
0.5591956980064872,1.3101224197959247,1.7340307634018646,0
0.3376763258289684,0.8719416522548534,0.6968978675672433,0
0.30685007706970824,0.8331640525079781,0.6051149156483797,0
0.48964523710594887,1.131580697923425,1.3114392058763085,0
0.7663585949737536,0.5512985748274606,1.0,1
0.39138593520628806,0.948889669481988,0.8790266277667198,0
0.372627305244659,1.1338202951563254,1.0,1
0.4351692792308433,1.0224436765722924,1.0531220833977284,0
0.6852589958717412,0.6165441150879581,1.0,1
0.3439645815736511,1.2283020515742828,1.0,1
0.528495218190622,1.2248181165163066,1.5321234556393157,0
0.27994674308707695,0.8020345623602023,0.5314343238597594,0
0.4977667700515773,1.1498793077540932,1.3547503039647242,0
0.41958863463560486,0.9949970542386303,0.98815849528424,0
0.2921283784833466,0.815836630866559,0.5641025291733665,0
0.9308995770595432,0.45385389748520805,1.0,1
0.4814255090743408,1.113644440460886,1.2689857619541833,0
0.314258525809401,0.8421651898273237,0.626419765850284,0
0.4795276295788906,1.109583585228431,1.2593740974111787,0
0.30585874239620026,0.8319741730635221,0.6022985822870415,0
0.5235435295498859,0.8069861957400969,1.0,1
0.28920426867379007,1.460878856156714,1.0,1
0.2997914678645334,0.8247651553501301,0.5852355115841206,0
0.40656419762358953,0.9731593484443785,0.936470688044608,0
0.30575741332624756,0.8318527412026719,0.6020111644293458,0
0.4825079909200005,1.1159739448168313,1.2744994808973924,0
0.3289220254203092,0.8605670587622828,0.6699752685812306,0
0.3524444854226408,0.8918271650595347,0.7439650165797622,0
0.3468853458617643,1.217959784856899,1.0,1
0.38453390953350286,0.9383256165201048,0.8540225024108956,0
0.28888471438637614,0.8121152933533995,0.5552944713184778,0
0.3520896674897196,0.8913387698984276,0.7428090309106669,0
0.3510161554726167,0.8898643682028162,0.7393192599908383,0
0.3439645815736511,1.2283020515742828,1.0,1
0.30575741332624756,0.8318527412026719,0.6020111644293458,0
0.4237048006361678,1.0021037819188858,1.0049794550454205,0
0.45008964086117936,1.0501849786728736,1.1187831509595354,0
0.9067406080554345,0.46594626672987377,1.0,1
0.8712873583877645,0.4849059235722047,1.0,1
0.409323677371373,1.032171908375788,1.0,1
0.4092267304764634,0.977545242102709,0.9468516881423833,0
0.8186726858471041,3.1848902713974896,6.171430930142259,0
0.309068197051287,0.8358387851297998,0.6114457576093825,0
0.3439645815736511,0.8802994206768269,0.716679923760259,0
0.5355047727621779,0.7889610377075721,1.0,1
0.3371566459448462,0.8712580359312788,0.6952798116646813,0
0.2737207197658471,0.7951591274888163,0.5151608125454717,0
0.5288826947139733,0.7988395261151339,1.0,1
0.6043335258547314,0.6991046882898954,1.0,1
0.6755001427910144,0.6254512389444686,1.0,1
0.5272851101767071,1.2216826912308063,1.5247021972297503,0
0.4764537363494884,0.8867438094889842,1.0,1
0.5288826947139733,0.7988395261151339,1.0,1
0.4032379265311971,0.9677350898446215,0.9236319752437443,0
0.5288826947139733,1.2258254840237204,1.5345078003151371,0
0.48921578676364463,1.1306293025876355,1.3091873420959141,0
0.41958863463560486,0.9949970542386303,0.98815849528424,0
0.3108494343298598,0.8379991652805474,0.6165591753762597,0
